procedure_code,body_system,procedure_name,care_setting,segmentation_type,segment,typical_bill_amount_rm,typical_bill_p25_rm,typical_bill_p75_rm,average_los_days,los_description,number_of_discharges_band,data_status,source_pdf_page,source_url
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Johor,10600,7600,16000,,,100 - 499,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Kedah,9600,7100,13200,,,50 - 99,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Kelantan,11200,9500,15200,,,1 - 49,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Kuala Lumpur,11200,8300,17500,,,100 - 499,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Melaka,10400,7200,15800,,,100 - 499,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Negeri Sembilan,11200,8800,14900,,,50 - 99,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Pahang,9500,7600,14500,,,1 - 49,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Perak,10700,7800,14900,,,100 - 499,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Pulau Pinang,9800,6100,16200,,,100 - 499,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Sabah,9600,8200,20700,,,1 - 49,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Sarawak,6500,4800,9900,,,1 - 49,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Selangor,11500,8600,15400,,,500 - 999,Published,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,112,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Age Group,Age 20 and below,9400,7200,12100,2.6,,100 - 499,Published,113,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Age Group,Age between 21 – 40,10500,7600,14500,2.8,,500 - 999,Published,113,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Age Group,Age between 41 – 60,11900,8200,17900,3.5,,500 - 999,Published,113,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Age Group,Age 61 and above,12400,8000,21200,4.4,,100 - 499,Published,113,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Overall,All,4000,2300,6000,,Discharge within the same day,50 - 99,Published,111,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Johor,4000,2900,5900,,,1 - 49,Published,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Kuala Lumpur,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Pulau Pinang,5800,2300,7000,,,1 - 49,Published,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Selangor,3800,2000,5600,,,1 - 49,Published,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,114,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Age Group,Age 20 and below,5200,3700,5900,,Discharge within the same day,1 - 49,Published,115,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Age Group,Age between 21 – 40,2700,1900,4900,,Discharge within the same day,1 - 49,Published,115,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Age Group,Age between 41 – 60,4100,1900,6400,,Discharge within the same day,1 - 49,Published,115,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Daycare,Age Group,Age 61 and above,,,,,Discharge within the same day,,Insufficient credible data,115,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Overall,All,17500,13600,23500,2.2,,"1,000 - 4,999",Published,116,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Johor,16900,13100,24700,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Kedah,17900,14700,22500,,,1 - 49,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Kelantan,,,,,,,Insufficient credible data,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Kuala Lumpur,17500,13800,23200,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Melaka,15400,12000,19300,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Negeri Sembilan,16700,13200,20800,,,50 - 99,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Pahang,14400,12100,15800,,,1 - 49,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Perak,16300,13300,23200,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Pulau Pinang,16900,13300,22300,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Sabah,22200,13500,30300,,,1 - 49,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Sarawak,10400,8700,19300,,,1 - 49,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Selangor,18900,15100,26000,,,100 - 499,Published,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,117,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Age Group,Age 20 and below,18700,14900,21500,2.4,,1 - 49,Published,118,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Age Group,Age between 21 – 40,17100,13800,22300,2.2,,500 - 999,Published,118,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Age Group,Age between 41 – 60,17600,13600,23900,2.2,,500 - 999,Published,118,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Inpatient,Age Group,Age 61 and above,17800,13200,24600,2.4,,100 - 499,Published,118,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Overall,All,9500,7400,12200,,Discharge within the same day,1 - 49,Published,116,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Johor,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Kuala Lumpur,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Pulau Pinang,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Selangor,9500,8300,11400,,,1 - 49,Published,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,119,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Age Group,Age 20 and below,,,,,Discharge within the same day,,Insufficient credible data,120,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
U1,Urinary,Ureteric Stent Insertion,Daycare,Age Group,Age between 21 – 40,,,,,Discharge within the same day,,Insufficient credible data,120,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
